date,sales,id,YEAR_cos_index,YEAR_sin_index,dayofyear,dayofmonth,weekofyear,sales_lag_91,sales_lag_98,sales_lag_105,sales_lag_112,sales_lag_119,sales_lag_126,sales_lag_182,sales_lag_364,sales_lag_546,sales_lag_728,sales_roll_mean_365,sales_roll_mean_546,sales_ewm_alpha_095_lag_91,sales_ewm_alpha_095_lag_98,sales_ewm_alpha_095_lag_105,sales_ewm_alpha_095_lag_112,sales_ewm_alpha_095_lag_180,sales_ewm_alpha_095_lag_270,sales_ewm_alpha_095_lag_365,sales_ewm_alpha_095_lag_546,sales_ewm_alpha_095_lag_728,sales_ewm_alpha_09_lag_91,sales_ewm_alpha_09_lag_98,sales_ewm_alpha_09_lag_105,sales_ewm_alpha_09_lag_112,sales_ewm_alpha_09_lag_180,sales_ewm_alpha_09_lag_270,sales_ewm_alpha_09_lag_365,sales_ewm_alpha_09_lag_546,sales_ewm_alpha_09_lag_728,sales_ewm_alpha_08_lag_91,sales_ewm_alpha_08_lag_98,sales_ewm_alpha_08_lag_105,sales_ewm_alpha_08_lag_112,sales_ewm_alpha_08_lag_180,sales_ewm_alpha_08_lag_270,sales_ewm_alpha_08_lag_365,sales_ewm_alpha_08_lag_546,sales_ewm_alpha_08_lag_728,sales_ewm_alpha_07_lag_91,sales_ewm_alpha_07_lag_98,sales_ewm_alpha_07_lag_105,sales_ewm_alpha_07_lag_112,sales_ewm_alpha_07_lag_180,sales_ewm_alpha_07_lag_270,sales_ewm_alpha_07_lag_365,sales_ewm_alpha_07_lag_546,sales_ewm_alpha_07_lag_728,sales_ewm_alpha_05_lag_91,sales_ewm_alpha_05_lag_98,sales_ewm_alpha_05_lag_105,sales_ewm_alpha_05_lag_112,sales_ewm_alpha_05_lag_180,sales_ewm_alpha_05_lag_270,sales_ewm_alpha_05_lag_365,sales_ewm_alpha_05_lag_546,sales_ewm_alpha_05_lag_728,store_1,store_2,store_3,store_4,store_5,store_6,store_7,store_8,store_9,store_10,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48,item_49,item_50,dayofweek_0,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,quarter_1,quarter_2,quarter_3,quarter_4,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,season_0,season_1,season_2,season_3
30-12-2016,3.218875825,0,0.999425807,-0.033882984,365,30,52,23,24,19,26,20,25,42,21,30,19,24.00427006,21.45431979,23.24637186,24.04972738,19.04812502,26.0762729,34.87287591,18.53840543,17.84158008,29.7877715,18.60236497,23.48099881,24.09767201,19.09500111,26.11033488,34.78302859,19.05647751,17.66326487,29.55238581,18.20887778,23.8895127,24.17965056,19.20007788,26.08439733,34.66490546,20.03950318,17.23576766,29.02339063,17.43121166,24.18208331,24.22728366,19.3459449,25.9871987,34.54803389,20.94241309,16.71176531,28.44653573,16.66455057,24.34478129,24.13200562,19.89671874,25.77999913,33.97313402,22.33287702,15.46371172,27.37166028,15.21547955,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
31-12-2016,2.708050201,0,0.99986078,-0.016685919,366,31,52,25,26,19,25,31,24,32,13,40,16,24.01651288,21.4672141,24.91231859,25.90248637,19.00240625,25.05381364,18.8436438,19.92692027,20.842079,39.48938857,16.13011825,24.84809988,25.8097672,19.00950011,25.11103349,19.67830286,19.90564775,20.66632649,38.95523858,16.22088778,24.77790254,25.63593011,19.04001558,25.21687947,21.33298109,20.00790064,20.24715353,37.80467813,16.28624233,24.75462499,25.4681851,19.10378347,25.29615961,22.96441017,20.28272393,19.71352959,36.53396072,16.19936517,24.67239065,25.06600281,19.44835937,25.38999957,25.98656701,21.16643851,18.23185586,33.68583014,15.60773977,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
01-01-2016,3.465735903,0,0.999921688,-0.012514694,1,1,53,33,28,28,27,34,32,46,17,35,14,31.16841351,28.12364985,32.73264518,27.93074705,28.33178437,26.8025155,43.38670445,30.11207979,20.00035128,34.85696173,14.15488866,32.43135068,27.82600126,28.62459896,26.61029252,43.7432458,30.24625622,20.00264208,34.7254706,14.31923415,31.73467558,27.52938346,29.08306235,26.2459447,44.33934248,30.56355451,20.01901513,34.4819331,14.67610746,30.93674006,27.1548061,29.37037801,25.92550093,44.72275224,30.9038013,20.0598441,34.24161254,15.07461327,29.26108007,26.41824862,29.53582275,25.58531197,44.51898097,31.35164287,20.27884448,33.70397892,16.02496161,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
02-01-2016,3.044522438,0,0.999989012,0.00468774,2,2,53,25,41,26,37,28,28,51,26,30,16,31.18241811,28.13771149,25.38663226,40.34653735,26.11658922,36.49012578,33.51933522,32.85560399,17.15001756,30.24284809,15.90774443,25.74313507,39.68260013,26.2624599,35.96102925,34.07432458,32.72462562,17.30026421,30.47254706,15.83192341,26.34693512,38.30587669,26.61661247,34.84918894,35.2678685,32.5127109,17.60380303,30.89638662,15.73522149,26.78102202,36.84644183,27.0111134,33.67765028,36.51682567,32.37114039,17.91795323,31.27248376,15.72238398,27.13054003,33.70912431,27.76791137,31.29265599,38.75949048,32.17582144,18.63942224,31.85198946,16.0124808,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
03-01-2016,3.555348061,0,0.999760412,0.021888786,3,3,53,33,29,35,37,36,41,43,24,44,24,31.19486996,28.15159871,32.61933161,29.56732687,34.55582946,36.97450629,44.42596676,25.3927802,25.55750088,43.3121424,23.59538722,32.27431351,30.06826001,34.12624599,36.89610293,43.90743246,25.77246256,25.13002642,42.64725471,23.18319234,31.66938702,30.86117534,33.32332249,36.56983779,43.0535737,26.50254218,24.32076061,41.37927732,22.3470443,31.13430661,31.35393255,32.60333402,36.00329508,42.4550477,27.21134212,23.57538597,40.18174513,21.51671519,30.06527002,31.35456215,31.38395569,34.14632799,41.87974524,28.58791072,22.31971112,37.92599473,20.0062404,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
04-01-2016,2.890371758,0,0.999235954,0.039083354,4,4,1,21,25,24,27,26,26,33,10,30,23,31.20579892,28.16541883,21.58096658,25.22836634,24.52779147,27.49872531,41.17129834,27.86963901,24.07787504,30.66560712,23.02976936,22.12743135,25.506826,25.0126246,27.98961029,41.29074325,27.77724626,24.11300264,31.26472547,23.01831923,23.1338774,26.17223507,25.8646645,28.91396756,41.41071474,27.70050844,24.06415212,32.27585546,22.86940886,24.04029198,26.90617976,26.58100021,29.70098853,41.43651431,27.76340264,23.87261579,33.05452354,22.55501456,25.53263501,28.17728108,27.69197784,30.573164,41.43987262,28.29395536,23.15985556,33.96299737,21.5031202,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
05-01-2016,3.135494216,0,0.998415794,0.056266357,5,5,1,31,22,25,22,24,30,45,15,39,16,31.21544388,28.17924566,30.52904833,22.16141832,24.97638957,22.27493627,42.90856492,34.64348195,10.70389375,38.58328036,16.35148847,30.11274314,22.3506826,25.00126246,22.59896103,42.82907432,34.27772463,11.41130026,38.22647255,16.70183192,29.42677548,22.83444701,25.1729329,23.38279351,42.68214295,33.54010169,12.81283042,37.65517109,17.37388177,28.91208759,23.47185393,25.47430006,24.31029656,42.53095429,32.82902079,14.16178474,37.21635706,17.96650437,28.2663175,25.08864054,26.34598892,26.286582,42.21993631,31.64697768,16.57992778,36.48149868,18.7515601,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
06-01-2016,2.833213344,0,0.997300174,0.073432708,6,6,1,20,21,19,28,24,31,41,12,35,13,31.22449162,28.19295174,20.52645242,21.05807092,19.29881948,27.71374681,29.69542825,29.2821741,14.78519469,35.17916402,13.16757442,21.01127431,21.13506826,19.60012625,27.4598961,30.38290743,29.52777246,14.64113003,35.32264725,13.37018319,21.8853551,21.3668894,20.23458658,27.0765587,31.73642859,29.90802034,14.56256608,35.53103422,13.87477635,22.67362628,21.74155618,20.94229002,26.89308897,33.05928629,30.14870624,14.74853542,35.66490712,14.48995131,24.13315875,23.04432027,22.67299446,27.143291,35.60996816,30.32348884,15.78996389,35.74074934,15.87578005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
07-01-2016,3.135494216,0,0.995889425,0.090577329,7,7,1,27,28,27,35,23,25,43,20,39,21,31.2316283,28.20663098,26.67632262,27.65290355,26.61494097,34.63568734,30.93477141,32.8141087,12.13925973,38.8089582,20.60837872,26.40112743,27.31350683,26.26001262,34.24598961,30.93829074,32.65277725,12.264113,38.63226473,20.23701832,25.97707102,26.67337788,25.64691732,33.41531174,31.14728572,32.38160407,12.51251322,38.30620684,19.57495527,25.70208788,26.12246685,25.18268701,32.56792669,31.61778589,32.14461187,12.82456063,37.99947214,19.04698539,25.56657938,25.52216013,24.83649723,31.0716455,33.30498408,31.66174442,13.89498194,37.37037467,18.43789003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
08-01-2016,3.17805383,0,0.994183965,0.107695146,8,8,1,29,33,28,28,27,34,29,17,36,25,31.23742124,28.22035047,28.88381613,32.73264518,27.93074705,28.33178437,41.44673857,26.34070544,19.60696299,36.14044791,24.78041894,28.74011274,32.43135068,27.82600126,28.62459896,40.89382907,26.66527772,19.2264113,36.26322647,24.52370183,28.3954142,31.73467558,27.52938346,29.08306235,39.82945714,27.27632081,18.50250264,36.46124137,23.91499105,28.01062637,30.93674006,27.1548061,29.37037801,38.88533577,27.84338356,17.84736819,36.59984164,23.21409562,27.28328969,29.26108007,26.41824862,29.53582275,37.65249204,28.83087221,16.94749097,36.68518734,21.71894501,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
09-01-2016,3.218875825,0,0.992184297,0.124781093,9,9,1,45,25,41,26,37,28,31,27,50,16,31.2416913,28.23402971,44.19419081,25.38663226,40.34653735,26.11658922,43.87233693,25.06703527,17.13034815,49.3070224,16.43902095,43.37401127,25.74313507,39.68260013,26.2624599,43.68938291,25.16652777,17.22264113,48.62632265,16.85237018,41.67908284,26.34693512,38.30587669,26.61661247,43.16589143,25.45526416,17.30050053,47.29224827,17.58299821,39.90318791,26.78102202,36.84644183,27.0111134,42.46560073,25.85301507,17.25421046,45.97995249,18.16422869,36.14164484,27.13054003,33.70912431,27.76791137,40.82624602,26.9154361,16.97374549,43.34259367,18.85947251,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10-01-2016,3.218875825,0,0.989891014,0.141830113,10,10,1,35,33,29,35,37,36,42,21,35,21,31.24554331,28.24774249,35.45970954,32.61933161,29.56732687,34.55582946,41.14361685,19.30335176,26.50651741,35.71535112,20.77195105,35.83740113,32.27431351,30.06826001,34.12624599,41.26893829,19.61665278,26.02226411,36.36263226,20.58523702,36.33581657,31.66938702,30.86117534,33.32332249,41.43317829,20.29105283,25.06010011,37.45844965,20.31659964,36.47095637,31.13430661,31.35393255,32.60333402,41.43968022,21.05590452,24.07626314,38.29398575,20.14926861,35.57082242,30.06527002,31.35456215,31.38395569,40.91312301,22.95771805,21.98687274,39.17129683,19.92973625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11-01-2016,3.17805383,0,0.987304794,0.158837162,11,11,2,29,21,25,24,27,26,44,10,36,15,31.24876825,28.26151565,29.32298548,21.58096658,25.22836634,24.52779147,35.30718084,24.71516759,21.27532587,35.98576756,15.28859755,29.68374011,22.12743135,25.506826,25.0126246,35.62689383,24.46166528,21.50222641,36.03626323,15.5585237,30.46716331,23.1338774,26.17223507,25.8646645,36.28663566,24.05821057,21.81202002,36.29168993,16.06331993,31.24128691,24.04029198,26.90617976,26.58100021,36.93190407,23.81677136,21.92287894,36.68819572,16.54478058,32.28541121,25.53263501,28.17728108,27.69197784,37.9565615,23.97885903,21.49343637,37.58564842,17.46486813,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12-01-2016,3.135494216,0,0.984426403,0.175797206,12,12,2,31,31,22,25,22,24,41,20,34,20,31.25097793,28.27528881,30.91614927,30.52904833,22.16141832,24.97638957,36.91535904,24.98575838,10.56376629,34.09928838,19.76442988,30.86837401,30.11274314,22.3506826,25.00126246,36.86268938,24.94616653,11.15022264,34.20362632,19.55585237,30.89343266,29.42677548,22.83444701,25.1729329,36.85732713,24.81164211,12.362404,34.45833799,19.21266399,31.07238607,28.91208759,23.47185393,25.47430006,36.97957122,24.64503141,13.57686368,34.80645872,18.96343417,31.64270561,28.2663175,25.08864054,26.34598892,37.47828075,24.48942951,15.74671819,35.79282421,18.73243406,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13-01-2016,3.135494216,0,0.981256692,0.192705227,13,13,2,22,20,21,19,28,24,35,13,38,17,31.25184389,28.28914919,22.44580746,20.52645242,21.05807092,19.29881948,42.69576795,36.39928792,19.52818831,37.80496442,17.13822149,22.8868374,21.01127431,21.13506826,19.60012625,42.38626894,35.79461665,19.11502226,37.62036263,17.25558524,23.77868653,21.8853551,21.3668894,20.23458658,41.77146543,34.56232842,18.4724808,37.2916676,17.4425328,24.72171582,22.67362628,21.74155618,20.94229002,41.19387137,33.29350942,18.0730591,37.04193762,17.58903025,26.8213528,24.13315875,23.04432027,22.67299446,40.23914038,30.74471476,17.87335909,36.8964121,17.86621703,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14-01-2016,2.944438979,0,0.9777966,0.209556221,14,14,2,24,27,28,27,35,23,37,12,34,21,31.25121682,28.30319741,23.92229037,26.67632262,27.65290355,26.61494097,49.6347884,25.5699644,13.32640942,34.19024822,20.80691107,23.88868374,26.40112743,27.31350683,26.26001262,49.23862689,26.07946167,13.61150223,34.36203626,20.62555852,23.95573731,25.97707102,26.67337788,25.64691732,48.35429309,26.91246568,14.09449616,34.65833352,20.28850656,24.21651475,25.70208788,26.12246685,25.18268701,47.35816141,27.48805283,14.52191773,34.91258128,19.97670908,25.4106764,25.56657938,25.52216013,24.83649723,45.11957019,27.87235738,15.43667955,35.44820605,19.43310852,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15-01-2016,3.135494216,0,0.97404715,0.226345202,15,15,2,30,29,33,28,28,27,43,22,47,19,31.24963421,28.31740665,29.69611452,28.88381613,32.73264518,27.93074705,35.73173942,19.32849822,12.06632047,46.35951241,19.09034555,29.38886837,28.74011274,32.43135068,27.82600126,36.42386269,19.70794617,12.16115022,45.73620363,19.16255585,28.79114746,28.3954142,31.73467558,27.52938346,37.67085862,20.58249314,12.41889923,44.5316667,19.25770131,28.26495442,28.01062637,30.93674006,27.1548061,38.70744842,21.54641585,12.75657532,43.37377439,19.29301272,27.7053382,27.28328969,29.26108007,26.41824862,40.05978509,23.43617869,13.71833977,41.22410303,19.21655426,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16-01-2016,2.772588722,0,0.970009452,0.2430672,16,16,2,38,45,25,41,26,37,50,22,33,15,31.24688704,28.33175677,37.58480573,44.19419081,25.38663226,40.34653735,23.63658697,23.76642491,21.50331602,33.66797562,15.20451728,37.13888684,43.37401127,25.74313507,39.68260013,24.34238627,23.57079462,21.01611502,34.27362036,15.41625559,36.15822949,41.67908284,26.34693512,38.30587669,25.93417172,23.31649863,20.08377985,35.30633334,15.85154026,35.07948633,39.90318791,26.78102202,36.84644183,27.71223453,23.26392475,19.2269726,36.11213232,16.28790382,32.8526691,36.14164484,27.13054003,33.70912431,31.52989255,23.71808934,17.85916989,37.11205151,17.10827713,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17-01-2016,3.218875825,0,0.9656847,0.259717268,17,17,2,34,35,33,29,35,37,35,28,45,25,31.24237809,28.34605992,34.17924029,35.45970954,32.61933161,29.56732687,36.33182935,30.63832125,21.9751658,44.43339878,24.51022586,34.31388868,35.83740113,32.27431351,30.06826001,35.73423863,30.25707946,21.9016115,43.92736204,24.04162556,34.4316459,36.33581657,31.66938702,30.86117534,34.78683434,29.46329973,21.61675597,43.06126667,23.17030805,34.3238459,36.47095637,31.13430661,31.35393255,34.21367036,28.67917743,21.16809178,42.33363969,22.38637115,33.42633455,35.57082242,30.06527002,31.35456215,34.26494627,27.35904467,19.92958494,41.05602576,21.05413856,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18-01-2016,2.890371758,0,0.961074176,0.276290479,18,18,3,14,29,21,25,24,27,23,11,31,8,31.23625668,28.36031612,15.00896201,29.32298548,21.58096658,25.22836634,21.76659147,20.53191606,27.69875829,31.67166994,8.825511293,16.03138887,29.68374011,22.12743135,25.506826,22.47342386,21.02570795,27.39016115,32.2927362,9.604162556,18.08632918,30.46716331,23.1338774,26.17223507,23.75736687,21.89265995,26.72335119,33.41225333,11.03406161,20.09715377,31.24128691,24.04029198,26.90617976,24.96410111,22.60375323,25.95042753,34.40009191,12.31591134,23.71316728,32.28541121,25.53263501,28.17728108,27.63247314,23.67952234,23.96479247,36.02801288,14.52706928,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19-01-2016,2.708050201,0,0.956179242,0.292781927,19,19,3,29,31,31,22,25,22,37,9,44,14,31.22920959,28.37476687,28.3004481,30.91614927,30.52904833,22.16141832,35.28832957,32.3765958,11.83493791,43.3835835,13.74127556,27.70313889,30.86837401,30.11274314,22.3506826,34.64734239,31.80257079,12.63901612,42.82927362,13.56041626,26.81726584,30.89343266,29.42677548,22.83444701,33.55147337,30.77853199,14.14467024,41.88245067,13.40681232,26.32914613,31.07238607,28.91208759,23.47185393,32.68923033,29.88112597,15.48512826,41.12002757,13.4947734,26.35658364,31.64270561,28.2663175,25.08864054,31.81623657,28.33976117,17.48239624,40.01400644,14.26353464,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20-01-2016,2.708050201,0,0.951001348,0.309186733,20,20,3,29,22,20,21,19,28,21,22,24,16,31.22204306,28.3893518,28.96502241,22.44580746,20.52645242,21.05807092,35.01441648,29.16882979,9.141746896,24.96917917,15.88706378,28.87031389,22.8868374,21.01127431,21.13506826,34.96473424,29.28025708,9.363901612,25.88292736,15.75604163,28.56345317,23.77868653,21.8853551,21.3668894,34.71029467,29.3557064,10.02893405,27.57649013,15.48136246,28.19874384,24.72171582,22.67362628,21.74155618,34.3067691,29.26433779,10.94553848,29.13600827,15.24843202,27.67829182,26.8213528,24.13315875,23.04432027,33.40811828,28.66988058,13.24119812,32.00700322,15.13176732,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21-01-2016,2.48490665,0,0.945542026,0.325500042,21,21,3,34,24,27,28,27,35,36,10,38,26,31.21341336,28.4038428,33.74825112,23.92229037,26.67632262,27.65290355,42.60072082,34.70844149,21.35708734,37.34845896,25.49435319,33.48703139,23.88868374,26.40112743,27.31350683,42.19647342,34.42802571,20.73639016,36.78829274,24.97560416,32.91269063,23.95573731,25.97707102,26.67337788,41.34205893,33.87114128,19.60578681,35.91529803,23.89627249,32.25962315,24.21651475,25.70208788,26.12246685,40.39203073,33.27930134,18.68366154,35.34080248,22.77452961,30.83914591,25.4106764,25.56657938,25.52216013,38.20405914,31.83494029,17.62059906,35.00350161,20.56588366,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22-01-2016,2.890371758,0,0.939802891,0.341717026,22,22,3,39,30,29,33,28,28,35,29,45,26,31.20412673,28.41823317,38.73741256,29.69611452,28.88381613,32.73264518,48.68003604,18.83542207,10.56785437,44.61742295,25.97471766,38.44870314,29.38886837,28.74011274,32.43135068,48.31964734,19.64280257,11.07363902,44.17882927,25.89756042,37.78253813,28.79114746,28.3954142,31.73467558,47.46841179,21.17422826,11.92115736,43.18305961,25.5792545,36.97788695,28.26495442,28.01062637,30.93674006,46.41760922,22.5837904,12.60509846,42.10224074,25.03235888,34.91957295,27.7053382,27.28328969,29.26108007,43.60202957,24.91747015,13.81029953,40.0017508,23.28294183,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
